id,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
8132344,NEW Downtown Luxury - Capitol Views,1521421,Daniel,2011-12-20,"Austin, Texas, United States",within a day,0.9,0.4,False,Downtown,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Downtown,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.269554534190668,-97.75283490582925,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",245.0,500.0,80.0,1,0.0,3,120,10,22,34,78,1,2015-10-24,2015-10-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,f,f,1,1.0
3053308,Retro Central Austin Suite,12039578,Michaela,2014-02-07,"Austin, Texas, United States",within an hour,1.0,1.0,False,Bryker Woods,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Bryker Woods,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.307522364464564,-97.7523668831108,t,House,Private room,2,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",48.0,,10.0,1,10.0,1,1125,10,35,53,53,83,2014-10-05,2015-10-22,92.0,9.0,9.0,10.0,10.0,9.0,10.0,True,moderate,f,f,2,6.24
1803353,Downtown Clarksville Cottage,9454445,Jordana,2013-10-16,"Austin, Texas, United States",,,,False,Clarksville,2.0,2.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,True,Clarksville,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.27965817238377,-97.75693302428805,t,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer}",950.0,1000.0,80.0,4,100.0,1,1125,30,60,90,365,3,2014-03-14,2015-03-22,93.0,9.0,9.0,9.0,9.0,9.0,9.0,False,strict,f,f,2,0.15
5839381,1 bed/1 bath on west 6th St in ATX,30317894,Robyn,2015-03-30,"Austin, Texas, United States",within an hour,1.0,1.0,False,Old West Austin,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,True,Old West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.27622836678004,-97.76236240189324,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",125.0,,,1,0.0,2,1125,26,56,86,309,5,2015-04-27,2015-10-19,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,1,0.77
3441118,Fantastic Tarrytown 5BD Home,9728130,Julie,2013-10-30,"Austin, Texas, United States",within an hour,1.0,,False,Tarrytown,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Tarrytown,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.297390532266263,-97.77754752359814,t,House,Entire home/apt,9,3.5,5.0,5.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials,Shampoo}",450.0,1000.0,200.0,8,0.0,5,1125,0,0,0,249,3,2014-08-05,2015-03-22,93.0,10.0,10.0,10.0,10.0,10.0,9.0,False,strict,f,f,1,0.2
8897550,Updated Downtown Austin Bungalow,22299444,Adam,2014-10-08,"Austin, Texas, United States",within an hour,1.0,0.85,False,Travis Heights,8.0,8.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,True,West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.283724264616897,-97.77066575030857,t,House,Entire home/apt,10,2.0,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",450.0,,85.0,1,0.0,1,1125,6,22,52,327,0,,,,,,,,,,False,flexible,f,f,2,
8325963,Private Room Only 2 Miles from ACL!,26079071,Chase,2015-01-13,"Austin, Texas, United States",,,,False,West Austin,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'kba']",t,True,West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.28987518022837,-97.78370154728104,t,Apartment,Private room,2,1.0,1.0,1.0,Futon,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",150.0,,25.0,1,15.0,3,1125,0,0,0,32,0,,,,,,,,,,False,strict,f,f,1,
5213051,Spacious + Beautiful Downtown Loft,21650580,Zach,2014-09-22,"Austin, Texas, United States",within a few hours,1.0,0.0,False,Downtown,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,False,Downtown,78703,Austin,TX,78701.0,Austin,"Austin, TX",US,United States,30.267174819190583,-97.75289512903436,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo}",600.0,,,1,0.0,1,1125,0,9,9,263,1,2015-03-17,2015-03-17,100.0,10.0,8.0,10.0,10.0,10.0,8.0,False,strict,f,f,1,0.13
6570493,Downtown Austin - Tiny Tasteful Apt,32535697,Chet,2015-05-03,"Austin, Texas, United States",within an hour,1.0,1.0,True,Clarksville,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Clarksville,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.27735346711826,-97.75303568764927,t,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",125.0,200.0,65.0,2,35.0,1,1125,9,34,60,317,41,2015-06-08,2015-11-07,99.0,10.0,10.0,10.0,10.0,10.0,10.0,True,strict,f,f,2,8.04
2493678,Cozy 3BD/2BR Central 5 Min from DT,12677497,Christopher,2014-02-28,"Austin, Texas, United States",within a day,1.0,,False,Bryker Woods,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,True,Bryker Woods,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.303067269090903,-97.7570781347236,t,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",375.0,500.0,90.0,1,0.0,1,1125,30,60,90,365,1,2015-03-19,2015-03-19,80.0,8.0,10.0,10.0,10.0,10.0,8.0,False,flexible,f,f,1,0.13
4099322,1BR Superb Tarrytown Townhouse,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,True,,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.30029742051603,-97.7809343587388,t,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",150.0,,115.0,1,0.0,2,165,12,37,46,296,7,2015-03-24,2015-09-08,93.0,10.0,10.0,9.0,9.0,10.0,10.0,False,strict,f,f,7,0.92
8064256,Be my houseguest in Old West Austin,21290188,Gwen,2014-09-13,"Austin, Texas, United States",within a few hours,1.0,0.69,False,Old West Austin,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Old West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.275386911762183,-97.75680161672769,t,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer""}",75.0,,,2,15.0,1,1125,23,53,83,351,2,2015-10-25,2015-11-01,100.0,9.0,9.0,9.0,9.0,9.0,9.0,False,strict,f,f,1,2.0
4820267,Stunning downtown guesthouse studio,10292686,Brian,2013-11-27,Austin / DC / Cape Cod,within a few hours,0.94,0.75,True,Capitol Hill,8.0,8.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",t,True,Clarksville,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.281226900992845,-97.75994998477958,t,House,Entire home/apt,3,1.0,0.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",125.0,450.0,85.0,2,95.0,1,1125,0,0,0,250,7,2015-03-31,2015-07-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,2,0.95
953640,Charming Austin Flat- Walk to FFF!,5167280,Dustee,2013-02-20,"Austin, Texas, United States",within a day,0.6,0.92,False,Old West Austin,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,Old West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.274108750403617,-97.76448550888,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",109.0,,50.0,2,50.0,1,1125,29,59,89,364,20,2013-03-05,2015-10-16,100.0,10.0,10.0,10.0,10.0,9.0,10.0,True,strict,t,t,1,0.61
5303955,Clarksville Nest,135887,Mia,2010-05-31,"Austin, Texas, United States",within a day,0.78,1.0,False,Old West Austin,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Old West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.276402757552617,-97.7595829169742,t,House,Entire home/apt,4,2.0,2.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Washer,Dryer,""Smoke Detector"",Essentials}",200.0,500.0,100.0,2,50.0,2,1125,8,35,35,280,1,2015-03-19,2015-03-19,100.0,10.0,10.0,10.0,10.0,10.0,8.0,False,moderate,f,f,1,0.13
2010358,Austin Tiny House with Bikes!,2145939,Brad,2012-04-15,"Austin, Texas, United States",within a day,1.0,0.77,True,Old West Austin,1.0,1.0,"['email', 'phone', 'reviews']",t,False,Old West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.27636838878785,-97.75969614882224,t,Other,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",Essentials,Shampoo}",75.0,200.0,40.0,1,15.0,1,1125,15,45,73,348,92,2014-01-21,2015-11-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,1,4.21
5901889,The Waterston House,29040266,Marjorie,2015-03-09,"Austin, Texas, United States",within a few hours,0.9,0.83,True,Clarksville,1.0,1.0,"['email', 'phone', 'reviews']",t,False,Clarksville,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.280091754320686,-97.76013642817072,t,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",235.0,250.0,110.0,4,0.0,2,1125,18,39,59,136,14,2015-05-10,2015-10-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,f,f,1,2.31
8294001,2BR Austin Rental close to Downtown,43229696,Zach,2015-09-03,"Austin, Texas, United States",,,,False,,1.0,1.0,"['email', 'phone']",t,False,,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.30165219504138,-97.75540734388927,f,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",500.0,,,1,0.0,3,1125,30,60,90,365,0,,,,,,,,,,False,flexible,f,f,1,
5279393,W. 6th St One bedroom,27173402,Kevin,2015-02-03,"Austin, Texas, United States",,,,False,Old West Austin,1.0,1.0,"['email', 'phone', 'facebook']",t,False,Old West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.27225677411188,-97.75887291188438,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",300.0,,,1,0.0,2,10,11,11,11,259,0,,,,,,,,,,False,moderate,f,f,1,
823032,"Austin, TX SXSW March 2013",4318138,Jean,2012-12-03,"Austin, Texas, United States",,,,False,Bryker Woods,1.0,1.0,"['email', 'phone', 'facebook']",t,False,Bryker Woods,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.302290920393737,-97.75368546628272,t,House,Entire home/apt,6,3.0,3.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly""}",925.0,250.0,130.0,6,100.0,2,4,30,60,90,365,0,,,,,,,,,,False,moderate,f,f,1,
2267004,"3BR/2.5BA Tarrytown Duplex, Austin!",4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,True,Tarrytown,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.298802646002947,-97.7804298741894,t,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer}",249.0,,145.0,1,0.0,2,180,17,38,68,336,4,2014-08-26,2015-10-19,100.0,10.0,9.0,10.0,10.0,10.0,10.0,False,strict,f,f,7,0.27
8556408,Apartment 1 Mile North Of Zilker!,45039579,Lizzie,2015-09-24,"Austin, Texas, United States",,,,False,Tarrytown,1.0,1.0,"['email', 'phone', 'facebook']",t,False,Tarrytown,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.288407468431267,-97.7662555825704,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Washer,Dryer,Essentials,Shampoo}",350.0,250.0,40.0,1,0.0,1,1125,0,0,0,17,0,,,,,,,,,,False,moderate,f,f,1,
5640082,One Bedroom Duplex w/ Maid Service,29229145,Craig,2015-03-12,"Austin, Texas, United States",,,,False,West Austin,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,True,West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.28668285878425,-97.771083233702,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",195.0,,,1,0.0,1,1125,0,0,0,214,0,,,,,,,,,,False,flexible,f,f,1,
5631693,Charming Downtown Flat,29187714,Jarin,2015-03-11,"Austin, Texas, United States",,,,False,Clarksville,1.0,1.0,"['email', 'phone', 'reviews']",t,False,Clarksville,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.27907022788517,-97.75360708631982,t,Apartment,Entire home/apt,5,1.5,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",600.0,450.0,60.0,5,0.0,4,7,0,0,0,214,1,2015-03-21,2015-03-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,f,f,1,0.13
2461909,ACL Perfection: 1/1 Walk to Shows!,4285129,Kirsten,2012-11-29,"Austin, Texas, United States",within a few hours,1.0,,False,Old West Austin,3.0,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,True,Old West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.27137063605471,-97.75626733090662,t,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",600.0,,,1,0.0,3,3,0,0,0,23,0,,,,,,,,,,False,flexible,f,f,3,
7901478,Bedroom 25 min walk from ACL & SXSW,8009490,Aaron,2013-08-07,"Austin, Texas, United States",,,,False,Clarksville,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,True,Clarksville,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.281467546498902,-97.76234232220376,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",199.0,,50.0,1,0.0,2,1125,0,0,0,15,0,,,,,,,,,,False,strict,f,f,1,
2332927,Perfect SXSW 2 Bed/2 Bath Rental,11915921,Whitney,2014-02-03,"Austin, Texas, United States",,,,False,Clarksville,1.0,1.0,"['email', 'phone']",t,False,Clarksville,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.28507806063625,-97.76152566439876,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",700.0,,,1,0.0,1,1125,30,60,90,365,0,,,,,,,,,,False,flexible,f,f,1,
6461701,Modern Apartment- Pemberton Heights,33745329,Leann,2015-05-19,"Austin, Texas, United States",,,,False,Bryker Woods,1.0,1.0,"['email', 'phone', 'facebook']",t,False,Bryker Woods,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.29927823998496,-97.75303189147004,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",49.0,150.0,25.0,2,15.0,2,14,0,0,0,158,0,,,,,,,,,,False,strict,f,f,1,
7902095,Cute Bungalow/historical district,7695770,Nathan,2013-07-24,"Austin, Texas, United States",within an hour,1.0,0.67,False,Bryker Woods,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,True,Bryker Woods,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.30520793369737,-97.75457515419194,t,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",240.0,500.0,75.0,1,0.0,2,7,13,13,13,69,1,2015-10-25,2015-10-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,1,1.0
7902105,Awesome House Downtown Austin,8197854,Paul,2013-08-16,"Austin, Texas, United States",within a day,1.0,0.5,False,Old West Austin,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Old West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.2777565933008,-97.75573385348702,t,House,Entire home/apt,7,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",600.0,400.0,250.0,1,0.0,1,1125,30,60,90,360,0,,,,,,,,,,True,flexible,f,f,1,
2266107,Downtown Condo,8514132,Lauren,2013-08-29,"Austin, Texas, United States",,,,False,Downtown,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Downtown,78703,Austin,TX,78701.0,Austin,"Austin, TX",US,United States,30.2699103433434,-97.75089339130004,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",175.0,1000.0,75.0,2,0.0,3,14,0,0,0,127,4,2014-03-12,2015-07-17,95.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,1,0.2
5510194,SXSW - Sunny Attic Studio,8180027,Molly,2013-08-15,"Austin, Texas, United States",,,,False,Clarksville,1.0,1.0,"['email', 'phone', 'reviews']",t,False,Clarksville,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.27962604719625,-97.75206844763792,t,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",300.0,600.0,,1,0.0,2,1125,0,0,0,225,1,2015-03-16,2015-03-16,80.0,10.0,10.0,10.0,10.0,10.0,6.0,False,flexible,f,f,1,0.13
5084388,Your SXSW Oasis - Modern Loft Condo,973213,Zach,2011-08-15,"Austin, Texas, United States",,,,False,West Austin,1.0,1.0,"['email', 'phone', 'facebook']",t,False,West Austin,78703,Austin,TX,78703.0,Austin,"Austin, TX",US,United States,30.28818625129049,-97.772062027346,t,House,Entire home/apt,6,2.5,2.0,6.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",1000.0,1000.0,200.0,1,0.0,1,1125,0,0,0,268,0,,,,,,,,,,False,flexible,f,f,1,
